title,form_type,accepted_at,accession,cik,company_name,ticker,primary_document,archive_base_url,source_url,amendment_flag,xml_url,sha256,status,parsed_records
4 - Gridley Catherine A (0001785553) (Reporting),4,2026-06-25 21:40:14,0001193125-26-283107,0001785553,4 - Gridley Catherine A (0001785553) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1785553/000119312526283107,https://www.sec.gov/Archives/edgar/data/1785553/000119312526283107/0001193125-26-283107-index.htm,False,https://www.sec.gov/Archives/edgar/data/1785553/000119312526283107/ownership.xml,346ffe71a9626a4d4c8f261137989336cb0ce6af80a84a71b317980b962945f4,parsed,0
4 - Walcott Wanjiku Juanita (0001781373) (Reporting),4,2026-06-25 21:39:10,0001781373-26-000010,0001781373,4 - Walcott Wanjiku Juanita (0001781373) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1781373/000178137326000010,https://www.sec.gov/Archives/edgar/data/1781373/000178137326000010/0001781373-26-000010-index.htm,False,https://www.sec.gov/Archives/edgar/data/1781373/000178137326000010/wk-form4_1782423547.xml,6f6ffd6f67a0262061615e546ecad167fefe60f650f53c150c7754ba55a74749,parsed,0
4 - McSweeney Erin (0001645325) (Reporting),4,2026-06-25 21:38:24,0000731766-26-000173,0001645325,4 - McSweeney Erin (0001645325) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1645325/000073176626000173,https://www.sec.gov/Archives/edgar/data/1645325/000073176626000173/0000731766-26-000173-index.htm,False,https://www.sec.gov/Archives/edgar/data/1645325/000073176626000173/wk-form4_1782423501.xml,54aca7283503853bb67500e8ac9e3d0ac58c3a456110b224ea40442cc8018839,parsed,0
4 - Noseworthy John H (0001706596) (Reporting),4,2026-06-25 21:38:18,0000731766-26-000172,0001706596,4 - Noseworthy John H (0001706596) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1706596/000073176626000172,https://www.sec.gov/Archives/edgar/data/1706596/000073176626000172/0000731766-26-000172-index.htm,False,https://www.sec.gov/Archives/edgar/data/1706596/000073176626000172/wk-form4_1782423495.xml,163f9ffd9b0b9f9d65e010e393be19a81d53286c282fd342751575bfb3870057,parsed,0
4 - Silbermann Benjamin (0001773914) (Reporting),4,2026-06-25 21:38:15,0001773914-26-000010,0001773914,4 - Silbermann Benjamin (0001773914) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1773914/000177391426000010,https://www.sec.gov/Archives/edgar/data/1773914/000177391426000010/0001773914-26-000010-index.htm,False,https://www.sec.gov/Archives/edgar/data/1773914/000177391426000010/wk-form4_1782423492.xml,de4644f0680c07dffc282286354d87ca3b6df105b1e7f7b202eb8771f9ce6f34,parsed,0
4 - GARCIA PAUL R (0001226012) (Reporting),4,2026-06-25 21:38:12,0000731766-26-000171,0001226012,4 - GARCIA PAUL R (0001226012) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1226012/000073176626000171,https://www.sec.gov/Archives/edgar/data/1226012/000073176626000171/0000731766-26-000171-index.htm,False,https://www.sec.gov/Archives/edgar/data/1226012/000073176626000171/wk-form4_1782423489.xml,eb0d43899904b614e0c20c5f68e3deea3cf8bc6c34f4f0da8b1bde242de0ddf7,parsed,0
4 - MONTGOMERY RICE VALERIE MD (0001714561) (Reporting),4,2026-06-25 21:38:07,0000731766-26-000170,0001714561,4 - MONTGOMERY RICE VALERIE MD (0001714561) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1714561/000073176626000170,https://www.sec.gov/Archives/edgar/data/1714561/000073176626000170/0000731766-26-000170-index.htm,False,https://www.sec.gov/Archives/edgar/data/1714561/000073176626000170/wk-form4_1782423484.xml,79984d994b085b007a6d59902090b9da43751f82ffc63ac3ce843f3a2d2dd1cd,parsed,0
4 - Gil Kristen (0001719411) (Reporting),4,2026-06-25 21:38:00,0000731766-26-000169,0001719411,4 - Gil Kristen (0001719411) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1719411/000073176626000169,https://www.sec.gov/Archives/edgar/data/1719411/000073176626000169/0000731766-26-000169-index.htm,False,https://www.sec.gov/Archives/edgar/data/1719411/000073176626000169/wk-form4_1782423476.xml,1ca3ed5bea0921d7dc66818155419a0131023a3e891cdccb4e7f3d5bbfa4d194,parsed,0
4 - Gottlieb Scott (0001411359) (Reporting),4,2026-06-25 21:37:51,0000731766-26-000168,0001411359,4 - Gottlieb Scott (0001411359) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1411359/000073176626000168,https://www.sec.gov/Archives/edgar/data/1411359/000073176626000168/0000731766-26-000168-index.htm,False,https://www.sec.gov/Archives/edgar/data/1411359/000073176626000168/wk-form4_1782423468.xml,2c92274132f15ff6c6d4ebc43c48f5749254c016cc9d8be336bf1f9ba153ccae,parsed,0
4 - Conway Patrick Hugh (0002067754) (Reporting),4,2026-06-25 21:37:43,0000731766-26-000167,0002067754,4 - Conway Patrick Hugh (0002067754) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2067754/000073176626000167,https://www.sec.gov/Archives/edgar/data/2067754/000073176626000167/0000731766-26-000167-index.htm,False,https://www.sec.gov/Archives/edgar/data/2067754/000073176626000167/wk-form4_1782423461.xml,9d114f455adf3b934bd87af3168ea936e1bfa62c847ecc8cfa45db8f837f853c,parsed,0
4 - Noel Timothy John (0002053810) (Reporting),4,2026-06-25 21:37:37,0000731766-26-000166,0002053810,4 - Noel Timothy John (0002053810) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2053810/000073176626000166,https://www.sec.gov/Archives/edgar/data/2053810/000073176626000166/0000731766-26-000166-index.htm,False,https://www.sec.gov/Archives/edgar/data/2053810/000073176626000166/wk-form4_1782423455.xml,e19d010104f31028a383b6671af59a2e8b8d7a3a51c25d31258bb2e7dbc8c9f8,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:37:33,0001570585-26-000102,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000102,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000102/0001570585-26-000102-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000102/wk-form4_1782423450.xml,132a9889c8e1d6b5a688bbf85cac591c8554c2f2a94d97311beecd4f76e58e6e,parsed,0
4 - Zaetta Christopher R (0002025275) (Reporting),4,2026-06-25 21:37:29,0000731766-26-000165,0002025275,4 - Zaetta Christopher R (0002025275) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2025275/000073176626000165,https://www.sec.gov/Archives/edgar/data/2025275/000073176626000165/0000731766-26-000165-index.htm,False,https://www.sec.gov/Archives/edgar/data/2025275/000073176626000165/wk-form4_1782423447.xml,87eeeb3abc2a1edc6caf28b65a2b0b15ad89219d968309cadefbddda077e93c3,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:37:25,0001570585-26-000101,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000101,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000101/0001570585-26-000101-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000101/wk-form4_1782423442.xml,ab408d70f54fd62fd157aa2db8518131af82eed5b4be3417c0b340b482c2ef7e,parsed,0
4 - DeVeydt Wayne S (0001321392) (Reporting),4,2026-06-25 21:37:24,0000731766-26-000164,0001321392,4 - DeVeydt Wayne S (0001321392) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1321392/000073176626000164,https://www.sec.gov/Archives/edgar/data/1321392/000073176626000164/0000731766-26-000164-index.htm,False,https://www.sec.gov/Archives/edgar/data/1321392/000073176626000164/wk-form4_1782423441.xml,9854bdf26032f1d5cff0c6b0c451d1e2f1f590ccac220221e646e0d7a4225e4b,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:37:18,0001570585-26-000100,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000100,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000100/0001570585-26-000100-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000100/wk-form4_1782423434.xml,d32a3bf737d79705bc061ec54ea164e1e772a99b20d051ef3897d0edaa0f70b9,parsed,0
4 - HEMSLEY STEPHEN J (0001180162) (Reporting),4,2026-06-25 21:37:16,0000731766-26-000163,0001180162,4 - HEMSLEY STEPHEN J (0001180162) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1180162/000073176626000163,https://www.sec.gov/Archives/edgar/data/1180162/000073176626000163/0000731766-26-000163-index.htm,False,https://www.sec.gov/Archives/edgar/data/1180162/000073176626000163/wk-form4_1782423433.xml,47e66e84c6db6215302a26d8af0c4bb981e0a306e92fe120d047390f84a9a946,parsed,0
4 - Stankiewicz Dennis Andrew (0002117666) (Reporting),4,2026-06-25 21:37:10,0000731766-26-000162,0002117666,4 - Stankiewicz Dennis Andrew (0002117666) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2117666/000073176626000162,https://www.sec.gov/Archives/edgar/data/2117666/000073176626000162/0000731766-26-000162-index.htm,False,https://www.sec.gov/Archives/edgar/data/2117666/000073176626000162/wk-form4_1782423425.xml,8e170e576c7d1560a3b9c6c728e404e49160c15b4655595a93c1ec5a48f28b9f,parsed,0
4 - DREW MARISA D (0001918596) (Reporting),4,2026-06-25 21:37:08,0001570585-26-000099,0001918596,4 - DREW MARISA D (0001918596) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1918596/000157058526000099,https://www.sec.gov/Archives/edgar/data/1918596/000157058526000099/0001570585-26-000099-index.htm,False,https://www.sec.gov/Archives/edgar/data/1918596/000157058526000099/wk-form4_1782423425.xml,0ee28db00297bc0802bfea31a417a67ff96d38d9491eda0ba0c58674f6f75c6a,parsed,0
4 - Baker Charles D. (0001554088) (Reporting),4,2026-06-25 21:37:02,0000731766-26-000161,0001554088,4 - Baker Charles D. (0001554088) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1554088/000073176626000161,https://www.sec.gov/Archives/edgar/data/1554088/000073176626000161/0000731766-26-000161-index.htm,False,https://www.sec.gov/Archives/edgar/data/1554088/000073176626000161/wk-form4_1782423419.xml,1b6b88566638d8d60fd6a2086d3a0517ac8f2806e6cfd439cb4406a74e808eb7,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:37:00,0001570585-26-000098,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000098,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000098/0001570585-26-000098-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000098/wk-form4_1782423417.xml,0d7d98a7aaab9471edb98c7127cc1619e0db946425480f70d3a910f24661c0a6,parsed,0
4 - MCNABB FREDERICK WILLIAM III (0001731814) (Reporting),4,2026-06-25 21:36:54,0000731766-26-000160,0001731814,4 - MCNABB FREDERICK WILLIAM III (0001731814) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1731814/000073176626000160,https://www.sec.gov/Archives/edgar/data/1731814/000073176626000160/0000731766-26-000160-index.htm,False,https://www.sec.gov/Archives/edgar/data/1731814/000073176626000160/wk-form4_1782423411.xml,d05db08b0a025ee70f03d8d3caa07ad392e0681de22e2add1ca88370b6722307,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:36:52,0001570585-26-000097,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000097,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000097/0001570585-26-000097-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000097/wk-form4_1782423410.xml,0219844d8962c84ac3bb967667c22fbd06bfabae9915f1bab6d4f89f9aeff4c6,parsed,0
4 - FLYNN TIMOTHY PATRICK (0001550322) (Reporting),4,2026-06-25 21:36:47,0000731766-26-000159,0001550322,4 - FLYNN TIMOTHY PATRICK (0001550322) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1550322/000073176626000159,https://www.sec.gov/Archives/edgar/data/1550322/000073176626000159/0000731766-26-000159-index.htm,False,https://www.sec.gov/Archives/edgar/data/1550322/000073176626000159/wk-form4_1782423405.xml,ef6ca438ad769b2322abf205000ed7a16d308a92d35cc89efc1ff97cd67a9185,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:36:44,0001570585-26-000096,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000096,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000096/0001570585-26-000096-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000096/wk-form4_1782423402.xml,3dd089de3b985ca041abf420732ae5485449c36e7103b7d1924c7b4bb5f600a5,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:36:36,0001570585-26-000095,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000095,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000095/0001570585-26-000095-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000157058526000095/wk-form4_1782423393.xml,610dc513dea8905addf78567c915f62fe30fc3465df6efa7e8b6021294b912a4,parsed,0
4 - Powers Shawn A. (0001636537) (Reporting),4,2026-06-25 21:35:46,0001193125-26-283100,0001636537,4 - Powers Shawn A. (0001636537) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1636537/000119312526283100,https://www.sec.gov/Archives/edgar/data/1636537/000119312526283100/0001193125-26-283100-index.htm,False,https://www.sec.gov/Archives/edgar/data/1636537/000119312526283100/ownership.xml,9832b3543df533180d2100f350fbdeae7c58758e674b23fd87ef4d4a07c96170,parsed,0
4 - Liberty Global Ltd. (0001570585) (Issuer),4,2026-06-25 21:34:37,0001195212-26-000003,0001570585,4 - Liberty Global Ltd. (0001570585) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1570585/000119521226000003,https://www.sec.gov/Archives/edgar/data/1570585/000119521226000003/0001195212-26-000003-index.htm,False,https://www.sec.gov/Archives/edgar/data/1570585/000119521226000003/wk-form4_1782423274.xml,318a1e03a42aa37d85d29c0d1cac2946666fc349fdd4699814a27ebd2631ac55,parsed,0
4 - Soder Douglas L (0001380201) (Reporting),4,2026-06-25 21:30:26,0001193125-26-283089,0001380201,4 - Soder Douglas L (0001380201) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1380201/000119312526283089,https://www.sec.gov/Archives/edgar/data/1380201/000119312526283089/0001193125-26-283089-index.htm,False,https://www.sec.gov/Archives/edgar/data/1380201/000119312526283089/ownership.xml,216062f44f895326b2380a6820763153d527093de18846d9e69211d3cb9d13b2,parsed,0
4 - Lieber Andreas (0002141890) (Reporting),4,2026-06-25 21:30:03,0001193125-26-283087,0002141890,4 - Lieber Andreas (0002141890) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2141890/000119312526283087,https://www.sec.gov/Archives/edgar/data/2141890/000119312526283087/0001193125-26-283087-index.htm,False,https://www.sec.gov/Archives/edgar/data/2141890/000119312526283087/ownership.xml,d281d39359fc5eabcae3f8433dab079b3df5b2d2536dfedfa69ce623dec1d88a,parsed,0
4 - Carpio Robert L III (0002027463) (Reporting),4,2026-06-25 21:25:43,0001000697-26-000115,0002027463,4 - Carpio Robert L III (0002027463) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2027463/000100069726000115,https://www.sec.gov/Archives/edgar/data/2027463/000100069726000115/0001000697-26-000115-index.htm,False,https://www.sec.gov/Archives/edgar/data/2027463/000100069726000115/form4.xml,388b7c29a724ddaa9ffb73b0bd9fb8062b2b08e950dd2327b25e3c7d566f45be,parsed,0
4 - Michel Robert J (0001458190) (Reporting),4,2026-06-25 21:25:33,0001493152-26-030197,0001458190,4 - Michel Robert J (0001458190) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1458190/000149315226030197,https://www.sec.gov/Archives/edgar/data/1458190/000149315226030197/0001493152-26-030197-index.htm,False,https://www.sec.gov/Archives/edgar/data/1458190/000149315226030197/ownership.xml,8524c852fe4ef458f93ffa14c6b18f2c3ffc2bb89d90d13b074aa34c3d31d824,parsed,0
4 - Doyle Mittie (0001918845) (Reporting),4,2026-06-25 21:24:52,0001918845-26-000020,0001918845,4 - Doyle Mittie (0001918845) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1918845/000191884526000020,https://www.sec.gov/Archives/edgar/data/1918845/000191884526000020/0001918845-26-000020-index.htm,False,https://www.sec.gov/Archives/edgar/data/1918845/000191884526000020/form4-06252026_090648.xml,b6467e78ee7a2621b73e73dd3f53de7179863fa88e3d5a9155c89df5963eea1d,parsed,0
4 - Philip Ron M (0002063957) (Reporting),4,2026-06-25 21:24:24,0002063957-26-000005,0002063957,4 - Philip Ron M (0002063957) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2063957/000206395726000005,https://www.sec.gov/Archives/edgar/data/2063957/000206395726000005/0002063957-26-000005-index.htm,False,https://www.sec.gov/Archives/edgar/data/2063957/000206395726000005/form4-06252026_090620.xml,e199c2fafe23bf7d896118820c2bb51a107cae2473dcb0d3c482fd0da94a80f0,parsed,0
4 - Porter Christopher W (0001693924) (Reporting),4,2026-06-25 21:23:52,0001693924-26-000003,0001693924,4 - Porter Christopher W (0001693924) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1693924/000169392426000003,https://www.sec.gov/Archives/edgar/data/1693924/000169392426000003/0001693924-26-000003-index.htm,False,https://www.sec.gov/Archives/edgar/data/1693924/000169392426000003/wk-form4_1782422630.xml,5036274ffb6eb66112545a78f1e0520d05c01131ab08acc11f02a81ea8eb3eb0,parsed,0
4 - Feldschuh Michael Richard (0001589491) (Reporting),4,2026-06-25 21:22:27,0001493152-26-030192,0001589491,4 - Feldschuh Michael Richard (0001589491) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1589491/000149315226030192,https://www.sec.gov/Archives/edgar/data/1589491/000149315226030192/0001493152-26-030192-index.htm,False,https://www.sec.gov/Archives/edgar/data/1589491/000149315226030192/ownership.xml,547fd8c303ac300a655cd45b5119170cf3820d0765ed9b5a4e32fd4aae0034da,parsed,0
4 - Cirulis Steven (0001809361) (Reporting),4,2026-06-25 21:19:34,0000030697-26-000107,0001809361,4 - Cirulis Steven (0001809361) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1809361/000003069726000107,https://www.sec.gov/Archives/edgar/data/1809361/000003069726000107/0000030697-26-000107-index.htm,False,https://www.sec.gov/Archives/edgar/data/1809361/000003069726000107/form4.xml,de69270f711cc74f8f7d1e04bf56d333ffef027364556e8028cef4747401f846,parsed,0
4 - Feldschuh Jonathan Adam (0001701998) (Reporting),4,2026-06-25 21:19:33,0001493152-26-030187,0001701998,4 - Feldschuh Jonathan Adam (0001701998) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1701998/000149315226030187,https://www.sec.gov/Archives/edgar/data/1701998/000149315226030187/0001493152-26-030187-index.htm,False,https://www.sec.gov/Archives/edgar/data/1701998/000149315226030187/ownership.xml,16bcdd09c6ba91c535200d6eb49666e9a1997d1984d27a8f536a9d35a5a15a3f,parsed,0
4 - Tanimoto William Joseph (0002074786) (Reporting),4,2026-06-25 21:18:50,0001083301-26-000150,0002074786,4 - Tanimoto William Joseph (0002074786) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2074786/000108330126000150,https://www.sec.gov/Archives/edgar/data/2074786/000108330126000150/0001083301-26-000150-index.htm,False,https://www.sec.gov/Archives/edgar/data/2074786/000108330126000150/wk-form4_1782422327.xml,96e5c39a9041df1583bc18d4e9f41e4efe9dbf8d96ee81caad2dd07b24990de4,parsed,0
4 - Mitchell Adrian V (0001830542) (Reporting),4,2026-06-25 21:18:38,0001628280-26-045607,0001830542,4 - Mitchell Adrian V (0001830542) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1830542/000162828026045607,https://www.sec.gov/Archives/edgar/data/1830542/000162828026045607/0001628280-26-045607-index.htm,False,https://www.sec.gov/Archives/edgar/data/1830542/000162828026045607/wk-form4_1782422315.xml,a1edbc5afeef51c41e0bb1cfef17121c1c94a6b9901323dfbaf4bed27d645dcb,parsed,0
4 - Walton Family Holdings Trust (0001678632) (Reporting),4,2026-06-25 21:18:31,0000104169-26-000121,0001678632,4 - Walton Family Holdings Trust (0001678632) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1678632/000010416926000121,https://www.sec.gov/Archives/edgar/data/1678632/000010416926000121/0000104169-26-000121-index.htm,False,https://www.sec.gov/Archives/edgar/data/1678632/000010416926000121/wk-form4_1782422308.xml,752f3ff951be3da5226358e5b3455b904c7460f4031e0182c3a978ef1d8e2408,parsed,0
4 - Prager Lisa A. (0001877256) (Reporting),4,2026-06-25 21:18:25,0001083301-26-000149,0001877256,4 - Prager Lisa A. (0001877256) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1877256/000108330126000149,https://www.sec.gov/Archives/edgar/data/1877256/000108330126000149/0001083301-26-000149-index.htm,False,https://www.sec.gov/Archives/edgar/data/1877256/000108330126000149/wk-form4_1782422302.xml,74baedf603d8339325c64140f602e3fa6df1232ca94df18c54d67ff65ab56541,parsed,0
4 - Pincus Steven T. (0001877629) (Reporting),4,2026-06-25 21:18:03,0001083301-26-000148,0001877629,4 - Pincus Steven T. (0001877629) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1877629/000108330126000148,https://www.sec.gov/Archives/edgar/data/1877629/000108330126000148/0001083301-26-000148-index.htm,False,https://www.sec.gov/Archives/edgar/data/1877629/000108330126000148/wk-form4_1782422280.xml,d0e2c2d6daf8b85df7663b6b6f1de57c82bd56ad2266e4d9417db9a9a00920aa,parsed,0
4 - Motz Catherine J. (0001877502) (Reporting),4,2026-06-25 21:17:36,0001083301-26-000147,0001877502,4 - Motz Catherine J. (0001877502) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1877502/000108330126000147,https://www.sec.gov/Archives/edgar/data/1877502/000108330126000147/0001083301-26-000147-index.htm,False,https://www.sec.gov/Archives/edgar/data/1877502/000108330126000147/wk-form4_1782422254.xml,115255354084cb8b8dfe1c1279920d9d05ded7adc09c5abd643ddef5f9254899,parsed,0
4 - Crew Debra Ann (0001594085) (Reporting),4,2026-06-25 21:17:34,0001628280-26-045606,0001594085,4 - Crew Debra Ann (0001594085) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1594085/000162828026045606,https://www.sec.gov/Archives/edgar/data/1594085/000162828026045606/0001628280-26-045606-index.htm,False,https://www.sec.gov/Archives/edgar/data/1594085/000162828026045606/wk-form4_1782422251.xml,21c465ddc9e4adc983a075d69261578c708269c5e2dfc9bd7f3abc3ac008d91e,parsed,0
4 - Fabiano Amanda (0002007778) (Reporting),4,2026-06-25 21:17:12,0001083301-26-000146,0002007778,4 - Fabiano Amanda (0002007778) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2007778/000108330126000146,https://www.sec.gov/Archives/edgar/data/2007778/000108330126000146/0001083301-26-000146-index.htm,False,https://www.sec.gov/Archives/edgar/data/2007778/000108330126000146/wk-form4_1782422229.xml,ab05b0662aa80f8b1fe99f0248eefea924d66a66e21077272d8e16cce1894810,parsed,0
4 - Carter Walter E. (0001877260) (Reporting),4,2026-06-25 21:16:51,0001083301-26-000145,0001877260,4 - Carter Walter E. (0001877260) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1877260/000108330126000145,https://www.sec.gov/Archives/edgar/data/1877260/000108330126000145/0001083301-26-000145-index.htm,False,https://www.sec.gov/Archives/edgar/data/1877260/000108330126000145/wk-form4_1782422208.xml,26f4caf5ea9efe39a3636ac65e6093f3c65d18533d805c175a9340c03bf41b17,parsed,0
4 - Hankin Michael David (0001672184) (Reporting),4,2026-06-25 21:16:49,0001628280-26-045605,0001672184,4 - Hankin Michael David (0001672184) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1672184/000162828026045605,https://www.sec.gov/Archives/edgar/data/1672184/000162828026045605/0001628280-26-045605-index.htm,False,https://www.sec.gov/Archives/edgar/data/1672184/000162828026045605/wk-form4_1782422206.xml,97d063a9c5410de03816cbe5cc03bdc1266b3b5a32736cec4a22197b8928f0a8,parsed,0
4 - Bucella Michael C. (0001915351) (Reporting),4,2026-06-25 21:16:31,0001083301-26-000144,0001915351,4 - Bucella Michael C. (0001915351) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1915351/000108330126000144,https://www.sec.gov/Archives/edgar/data/1915351/000108330126000144/0001083301-26-000144-index.htm,False,https://www.sec.gov/Archives/edgar/data/1915351/000108330126000144/wk-form4_1782422189.xml,a8ced4bce1621f8dc2c070a90e7340f85deba9de6beb40b1d6713405fd163423,parsed,0
4 - GARRISON JOHN L JR (0001656422) (Reporting),4,2026-06-25 21:16:13,0001628280-26-045604,0001656422,4 - GARRISON JOHN L JR (0001656422) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1656422/000162828026045604,https://www.sec.gov/Archives/edgar/data/1656422/000162828026045604/0001628280-26-045604-index.htm,False,https://www.sec.gov/Archives/edgar/data/1656422/000162828026045604/wk-form4_1782422170.xml,75d61f0a7ff76d572392135f7db1cd3039cf0407cb603471c1a0e290d0a71229,parsed,0
4 - Goudie Joy S. (0001816874) (Reporting),4,2026-06-25 21:16:03,0001493152-26-030180,0001816874,4 - Goudie Joy S. (0001816874) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1816874/000149315226030180,https://www.sec.gov/Archives/edgar/data/1816874/000149315226030180/0001493152-26-030180-index.htm,False,https://www.sec.gov/Archives/edgar/data/1816874/000149315226030180/ownership.xml,a06ce847abb8e5ba891308482f5e438c58302b18ae3ff5337e3619e5c8f7f860,parsed,0
4 - Feeney John J. (0001828128) (Reporting),4,2026-06-25 21:15:50,0001324948-26-000034,0001828128,4 - Feeney John J. (0001828128) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1828128/000132494826000034,https://www.sec.gov/Archives/edgar/data/1828128/000132494826000034/0001324948-26-000034-index.htm,False,https://www.sec.gov/Archives/edgar/data/1828128/000132494826000034/primary_01.xml,ed85a45e7724df29da5e0c1205d992e3b2b3e164be88082ad7141c53ef21872e,parsed,0
4 - CARTER SUSAN K (0001238886) (Reporting),4,2026-06-25 21:15:48,0001628280-26-045603,0001238886,4 - CARTER SUSAN K (0001238886) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1238886/000162828026045603,https://www.sec.gov/Archives/edgar/data/1238886/000162828026045603/0001628280-26-045603-index.htm,False,https://www.sec.gov/Archives/edgar/data/1238886/000162828026045603/wk-form4_1782422145.xml,cf2a14148067991d3f6ead5fb31256fbb704c5d6e7612334bdfea63dd9d0bacb,parsed,0
4 - OKelly Shane M (0001993750) (Reporting),4,2026-06-25 21:15:21,0001628280-26-045601,0001993750,4 - OKelly Shane M (0001993750) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1993750/000162828026045601,https://www.sec.gov/Archives/edgar/data/1993750/000162828026045601/0001628280-26-045601-index.htm,False,https://www.sec.gov/Archives/edgar/data/1993750/000162828026045601/wk-form4_1782422118.xml,f6e299215f454e0e90ad5f64bfb86bd61795cbe507b4b715347cbd102b4b4a6e,parsed,0
